File,PID,mods_titleInfo_title_ms,RELS_EXT_isMemberOfCollection_uri_ms,RELS_EXT_hasModel_uri_ms,fedora_datastream_info_HOCR_ID_ms,fedora_datastream_info_JP2_ID_ms,fedora_datastream_info_TRANSCRIPT_ID_ms,Num_Pages
pitt_collection_1_test.csv,pitt:aud0346,Black-Throated Diver; Arctic Loon,collection.1|collection.153,sp_large_image_cmodel,,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284882-0123,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284882-0275,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284882-0421,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284882-0474,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284882-0024,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284734-0231,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284734-0555,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284726-0093,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284726-0191,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284726-0334,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284726-0377,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284767-0439,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284767-0458,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284767-0524,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284775-0055,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284767-0018,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284767-0072,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284767-0314,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284767-0379,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284775-0217,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284734-0336,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284734-0506,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:aud0347,Smew or White Nun,collection.1|collection.153,sp_large_image_cmodel,,JP2,,0
pitt_collection_1_test.csv,pitt:31735056284767-0047,,,pageCModel,HOCR,JP2,,0
pitt_collection_1_test.csv,pitt:aud0201,Canada Goose,collection.1|collection.153,sp_large_image_cmodel,,JP2,,0
pitt_collection_1_test.csv,pitt:aud0083,House Wren,collection.1|collection.153,sp_large_image_cmodel,,JP2,,0
pitt_collection_1_test.csv,pitt:aud0434,I. Little Tyrant Fly-catcher; 2. Small-headed Fly-catcher; 3. Blue Mountain Warbler; 4. Bartran's Vireo; 5. Short-legged Pewee; 6. Rocky Mountain Fly-catcher; I. Least Flycatcher; 4. Red-eyed Vireo; 5. Western Wood-Pewee; 6. Black Phoebe,collection.1|collection.153,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.128136_032.CP,Fourth of July,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.67120025_12.C,Highland Park Zoo,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.71122430_09.CP,West North Avenue and Federal Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.70122339_13.CP,Middletown Road,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3421582.CP,Beech Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3733748.CP,Webster Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3420138.CP,Shore Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3421274.CP,Westhall Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:20190726-hpiasc-0132,Felling a tree on Watson Boulevard,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3319524.CP,Edmond Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.061396.CP,Condition of Sheet Piling,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.5083749_11.CP,Forbes Avenue at Pennant Place,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.082036.CP,South Embankment,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.08853.CP,Woods Run at Davis Avenue Bridge,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.192501.CP,Busy Wood Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.60108160.CP,Federal Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.112111.CP,Shingiss Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.247112.CP,South Negley Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3420117.CP,Metropolitan Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3114439.CP,Candance Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.2910516K.CP,Allegheny County Civil War Monument,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.218946.CP,Working-Class Housing,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.247154.CP,St. Andrew Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.247166.CP,3rd Presbyterian Church,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.247183.CP,Valonia Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.262260.CP,Panther Hollow Bridge Showing Cracks,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3012095.CP,Fifth Avenue Scene,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.251027.CP,Children's Ward,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.226456.CP,Andover Terrace Wall,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3115071.CP,Depression-Era Headlines,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3216004.CP,Murray Ave,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.25537.CP,Men in Sewer Tunnel,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.261090.CP,Regina Mothers Club,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.4160936.CP,Female Mental Building,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.174987.CP,Windsor Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.175008.CP,32nd Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.175101.CP,Fifth Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.175163.CP,Millvale Avenue Paving,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.185368.CP,Federal Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.188675.CP,Pittsburgh Skyline,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.191054.CP,West Side of Maple Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.195661.CP,West Carson Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.08986.CP,Mission Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.091325.CP,Craig Street Repaving,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.111875.CP,Point Bridge Tunnel,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.119335_7.CP,Howard Johnson,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.08699.CP,Grading Little Panther Hollow,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.121196.CP,The Pittsburgh Leader,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.122747.CP,Aspinwall Pumping Station,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.199177.CP,Thaddeus Stevens Milk Station,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.204884.CP,Stretching the Wire,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.195705.CP,Veronica Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.216235.CP,Water Street Congestion,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.204030.CP,Gem Way,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.212609.CP,Beechview Garage and Atlantic Gasoline Station,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.221923.CP,Greenfield Milk Station,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.236885.CP,Jackson Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.122754.CP,Lanpher Reservoir,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.131348.CP,Webster Avenue Hump Cut,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.133229.CP,South Main Street Bridge Construction,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.133219.CP,Rockledge Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.144064.CP,Wylie Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.144133.CP,Buffington Avenue Wall,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.144258.CP,Manchester Bridge,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.143861.CP,Lanpher Reservoir,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.791287959.CP,New Ponies,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.L181.CP,The Point,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.L234.CP,Advertisements,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3421110.CP,Proposed Incinerator Plant Location,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3421393.CP,Tilsbury Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3419657.CP,Millvale Avenue at Center Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:20190926-hpiasc-0003,27th Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3627271.CP,West Carson Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3114373.CP,Wilksboro Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.2910949.CP,East Street Bridge Construction,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3421554.CP,Butler Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.65118010_13.CP,West Liberty Elementary School,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.2910583.CP,Centre Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.101548.CP,Oregon and Tabor,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.122981.CP,Alger Street Improvements,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.71122492_07.CP,South 30th Street Steps,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3526776.CP,Glade Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3526809.CP,Four Mile Run Trunk Relief Sewer,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3526812.CP,Penn Avenue and 11th Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.65116051.CP,Wylie Avenue and Francis Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:20190726-hpiasc-0089,Penn Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:20190926-hpiasc-0031,Beechland Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3114491.CP,Forestry Division,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.133344A.CP,Aspinwall Pumping Station,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.05453.CP,Men in the Forms,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.159052.CP,Students Playing at Garfield School,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.70122337_14.CP,Bryant Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.242243.CP,Arlington Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3524463.CP,Alley in the Hill District,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:20190726-hpiasc-0047,Sidewalk Shed on Wood Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.05677.CP,Brilliant Intake Sheeting,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.071749.CP,Steam Conduit,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.0587.CP,Drain Construction,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.071759.CP,Coal Bunkers,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.101606.CP,Shamrock Alley,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.08694.CP,Augusta Street from Greenleaf Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.101771.CP,Island Avenue Bridge,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.122717.CP,Hump District,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3420012.CP,Butler Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3420004.CP,2nd Avenue at Lock #1,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3524799.CP,Barry Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3319087.CP,Center Avenue and Arthur Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3527040.CP,Saw Mill Run Boulevard,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:31735073048096_40-58672-0001,Monongahela River Wharf Improvement,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:31735073048096_40-58844-0001,County Office Building,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.204897.CP,Six Inch Sewer at the Herron Hill Reservoir,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.216051.CP,East Ohio Street Improvement,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.216186.CP,Diamond and Ferry Streets,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.221884.CP,Tire Company Billboards,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.184594.CP,No. 2 Dam,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.247410.CP,Spring Garden Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3525812.CP,Downtown Public Parking Lot,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.4572647.CP,Waiting for the Bus,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3420013.CP,Gibbon Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3318899.CP,Hillsboro Drive,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.4159953.CP,Pittsburgh Zoo -- Hippo Room (Interior),collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.4056136.CP,Road Repair,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.121.CP,Riverfront Activities,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.144140.CP,Panther Hollow Bridge,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3734191.CP,Webster Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.08729.CP,Men on Warner Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.201362.CP,Conditions on Bricelyn Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.133423.CP,33rd Street Sewer,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.133598.CP,Forbes Street Paving,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.133227.CP,Lambert Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3525162.CP,1930s Homewood,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.154619.CP,Stanwix Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.154655.CP,Penn Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.184621.CP,Chimney No. 4 at Aspinwall Pumping Station,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.128571.CP,Chatham Street and Strawberry Way Drawing Plans,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.08771.CP,Homer Street East,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.1237.CP,Railroad and River,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3843290.CP,Launie's Diner,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.131337.CP,Sixth Avenue Hump Cut,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.131500.CP,House on Susquehanna Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.175156.CP,Paving Between Tracks,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.102534.CP,Metallurgical Property,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.112196.CP,Pitt Road,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.112060.CP,Lenora at Race,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.112206.CP,Lenora at Meadow,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.294811.CP,Taking Home Chickens,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.112336.CP,South 18th Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.118454.CP,Sewer Diagram,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.3523747.CP,Eva Street,collection.72,sp_large_image_cmodel,,JP2,,0
pitt_collection_72_test.csv,pitt:715.07525.CP,Repaving Maple Avenue,collection.72,sp_large_image_cmodel,,JP2,,0
